STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861029 17:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861029 18:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861101 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861118 23:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861119 00:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861119 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861119 02:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861120 21:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861120 22:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861120 23:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861128 20:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861128 21:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861201 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861204 20:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861204 21:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861204 22:00,0.11, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861204 23:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861205 00:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861205 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861205 02:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861205 03:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861213 12:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861213 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861213 16:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861213 17:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861215 13:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861215 14:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861215 15:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861215 16:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861215 17:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861215 23:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861218 04:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861218 05:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861218 06:00,0.32, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861218 07:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861218 08:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861219 13:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861222 07:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861222 08:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861222 09:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861222 10:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861222 11:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861222 12:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861222 13:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861231 05:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861231 08:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861231 09:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861231 10:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861231 11:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19861231 21:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870101 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870101 13:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870101 14:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870101 15:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870101 16:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 05:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 06:00,0.12, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 07:00,0.16, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 08:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 09:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 10:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 11:00,0.20, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 12:00,0.29, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 13:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870103 14:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870104 00:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870104 05:00,0.12, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870104 06:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870104 13:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 04:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 05:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 06:00,0.11, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 07:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 08:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 17:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 18:00,0.13, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870106 19:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870122 16:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870122 22:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870122 23:00,0.24, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870123 00:00,0.27, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870123 01:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870123 02:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870123 05:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 02:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 03:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 04:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 05:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 06:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 07:00,0.15, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 08:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 10:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 12:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 13:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 14:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 15:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 16:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 17:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870124 18:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870125 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870125 03:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870127 19:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870127 20:00,0.32, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870127 21:00,0.12, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870127 22:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870128 04:00,0.13, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870128 09:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870130 00:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870130 01:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870130 02:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870130 03:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870130 04:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870130 05:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870130 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870201 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 05:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 07:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 08:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 09:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 10:00,0.15, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 11:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 12:00,0.17, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 13:00,0.22, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870202 14:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870210 13:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870210 22:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870210 23:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870211 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870211 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870211 02:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870211 03:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 06:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 07:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 08:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 09:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 10:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 12:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 13:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 14:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 15:00,0.11, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 16:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 17:00,0.19, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 18:00,0.16, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 19:00,0.18, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 20:00,0.17, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 21:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870212 22:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 00:00,0.11, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 01:00,0.38, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 02:00,0.15, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 03:00,0.28, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 04:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 05:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 10:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870213 11:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870214 20:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870214 21:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870214 22:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870214 23:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870215 01:00,0.15, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870215 02:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870215 03:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870215 04:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870215 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870215 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870221 18:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870223 17:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870223 18:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870301 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870302 13:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870304 20:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870304 21:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 00:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 01:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 02:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 03:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 04:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 05:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 06:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 07:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 08:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 09:00,0.13, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 10:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 11:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870305 12:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870308 05:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870308 08:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870308 09:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870308 10:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870308 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870310 19:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870310 20:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870310 21:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870311 05:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870311 07:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870312 12:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870312 14:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870312 15:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870312 16:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870312 17:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870312 18:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870314 08:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870314 09:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870314 10:00,0.16, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870314 11:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870314 12:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870318 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870318 09:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870318 11:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870321 01:00,0.13, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870321 02:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870321 05:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870321 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870321 09:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870321 19:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870322 23:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 01:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 02:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 03:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 04:00,0.16, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 05:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 06:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870323 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870401 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870402 05:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870402 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870402 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870429 22:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870429 23:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870430 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870430 01:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,22.9,37.76667,-122.43333,19870430 02:00,0.04, , 
